WingID,alpha,U,U_ci,Re_c,Re_c_ci,rho,rho_ci,mu,mu_ci,T_atm,T_atm_CI,P_atm,P_atm_CI,P_V_mean,Fx_V_mean,Fy_V_mean,Fz_V_mean,Mx_V_mean,My_V_mean,Mz_V_mean,P_V_ci,Fx_V_ci,Fy_V_ci,Fz_V_ci,Mx_V_ci,My_V_ci,Mz_V_ci,FL_wt_mean,FD_wt_mean,FS_wt_mean,Mn_wt_mean,Ml_wt_mean,Mm_wt_mean,FL_wt_ci,FD_wt_ci,FS_wt_ci,Mn_wt_ci,Ml_wt_ci,Mm_wt_ci,t_s,f_s
F1380,19,18.44897643,0.249301434,1166179.736,15790.60677,1.156237568,0.000995555,1.83E-05,5.27E-10,23.30307576,0.004736335,98340.7656,84.65975,2.179504239,0.597778369,-0.066072012,-0.205840012,-0.264232637,-0.208348055,0.682163426,0.013319951,0.283024343,0.032290097,0.345891297,0.028176761,0.233160732,0.144781715,13.60597901,3.339688961,-1.00565234,-0.633566187,2.686452546,-0.785539289,4.963515942,3.516391992,30.2889334,0.876340928,0.839445961,0.200494973,45,4000
F1380,17,18.49519749,0.255632547,1169024.238,16189.09046,1.156194474,0.000995482,1.83E-05,4.69E-10,23.31412512,0.004216586,98340.7656,84.65975,2.189348159,0.60768171,-0.064689404,-0.209848427,-0.263797862,-0.210083474,0.680383545,0.013693698,0.185618795,0.02766406,0.206291565,0.017743334,0.186000483,0.08043913,13.60182949,2.935442316,-0.758022488,-0.542773926,2.738701732,-0.785911904,2.816162844,2.105419388,20.1053909,0.582930784,0.554203583,0.11567514,45,4000
F1380,15,18.54684929,0.252709626,1172425.846,16006.73285,1.156270673,0.000995488,1.83E-05,3.50E-10,23.29458795,0.003149193,98340.7656,84.65975,2.200592054,0.632687765,-0.064190626,-0.228763053,-0.261506078,-0.209412343,0.681586568,0.013574895,0.098172133,0.014871468,0.112736657,0.014073366,0.087038338,0.03457611,13.64815095,2.454307462,-0.350482439,-0.427903007,2.845288946,-0.791704211,1.290920168,1.000318595,10.40088147,0.299043316,0.289432969,0.053784736,45,4000
F1380,13,18.58630223,0.250847589,1174892.349,15889.13877,1.156255402,0.000995883,1.83E-05,8.85E-10,23.29850317,0.007959306,98340.7656,84.65975,2.20907479,0.582543196,-0.065297527,-0.192265272,-0.260093556,-0.19581187,0.656203432,0.013502711,0.095827742,0.010643124,0.103575928,0.009165837,0.081948367,0.033171308,12.80004441,2.084686817,-0.354646817,-0.334929185,2.685204868,-0.758321699,1.190716039,0.853813588,9.811300124,0.277251372,0.277674749,0.048229543,45,4000
F1380,11,18.6102156,0.241730633,1176448.262,15314.60826,1.156279973,0.000995545,1.83E-05,4.50E-10,23.29220386,0.004044271,98340.7656,84.65975,2.214283921,0.526181706,-0.06618107,-0.151817088,-0.257791459,-0.180371201,0.629736165,0.013026187,0.089033036,0.007870468,0.09608087,0.007772388,0.069113721,0.032198136,11.88327176,1.76335809,-0.383188188,-0.254135815,2.500988757,-0.724920608,1.145801621,0.772532742,8.900178928,0.248533408,0.254928366,0.045525574,45,4000
F1380,9,18.63190265,0.250347612,1177844.634,15858.82531,1.156294062,0.000996381,1.83E-05,1.24E-09,23.28859181,0.011143251,98340.7656,84.65975,2.21899973,0.464931366,-0.068421897,-0.11034969,-0.254102851,-0.161513107,0.601547485,0.013509049,0.084728986,0.006450496,0.090818723,0.006699704,0.064666247,0.033960485,10.87324203,1.436067883,-0.437137911,-0.179985965,2.299786298,-0.689226806,1.197827997,0.771683396,8.414423067,0.234136581,0.24190938,0.046946627,45,4000
F1380,7,18.65206562,0.235975847,1179102.344,14951.88777,1.156284693,0.000995515,1.83E-05,3.84E-10,23.29099372,0.003455047,98340.7656,84.65975,2.22334987,0.396132374,-0.072759875,-0.06595696,-0.250141226,-0.137667812,0.569412768,0.012742768,0.081636565,0.005306212,0.083442958,0.005975047,0.072800955,0.033902908,9.729475192,1.138520471,-0.467654305,-0.113276714,2.071624848,-0.645850429,1.196123514,0.747145491,8.276000428,0.232396347,0.2356152,0.046399739,45,4000
F1380,5,18.67930067,0.242628517,1180738.377,15370.75121,1.156237345,0.000996422,1.83E-05,1.30E-09,23.30313297,0.011659911,98340.7656,84.65975,2.229172382,0.326308251,-0.078293777,-0.022539246,-0.245995775,-0.112993742,0.537838551,0.013122718,0.073487457,0.004626763,0.07364466,0.005642516,0.093239069,0.030500352,8.601034827,0.86057164,-0.567870416,-0.059489421,1.839673183,-0.601798852,1.089077369,0.66812921,8.426582352,0.248982366,0.226561213,0.041844976,45,4000
F1380,3,18.67591596,0.237368349,1180704.586,15041.07841,1.156336956,0.000995809,1.83E-05,7.42E-10,23.2775953,0.006666962,98340.7656,84.65975,2.228612547,0.240471624,-0.088300495,0.029555279,-0.242667682,-0.080241984,0.494878422,0.01283534,0.05936774,0.005598842,0.050529549,0.004883856,0.109787349,0.016591319,7.126122164,0.673667228,-0.624095867,-0.020585327,1.553036632,-0.535622367,0.643536646,0.429240804,8.150627968,0.252826885,0.204222468,0.024720615,45,4000
F1380,1,18.71735763,0.231594021,1183168.576,14675.30406,1.156250905,0.000996406,1.83E-05,1.28E-09,23.29965631,0.011506077,98340.7656,84.65975,2.237462404,0.14478676,-0.103151586,0.085320174,-0.241306138,-0.041951835,0.446320641,0.012547861,0.097281525,0.010632621,0.094618279,0.008344889,0.171763248,0.027000996,5.545121433,0.525938165,-0.718739022,0.001733844,1.233264419,-0.45288892,1.04725773,0.733954685,13.23964624,0.410401137,0.332537396,0.041057641,45,4000
F1380,0,18.70502058,0.237896524,1182417.401,15072.87778,1.156266737,0.000995743,1.83E-05,7.36E-10,23.29559705,0.006612792,98340.7656,84.65975,2.234808688,0.094964512,-0.112179855,0.113662124,-0.241211715,-0.021929753,0.421097476,0.012883281,0.108804447,0.0141922,0.090886078,0.008998993,0.230851863,0.022671691,4.745546037,0.456674411,-0.805075666,0.004900303,1.067374143,-0.407322835,0.980813746,0.778995318,16.41412022,0.518835435,0.39864995,0.039084695,45,4000
F1380,-1,18.71207365,0.235320932,1182708.023,14908.69744,1.156181071,0.000996297,1.83E-05,1.25E-09,23.31756194,0.011224267,98340.7656,84.65975,2.23619085,0.04825858,-0.120688754,0.14026538,-0.241588666,-0.002770531,0.397420966,0.012746739,0.156434886,0.019979676,0.15670923,0.014111513,0.258218955,0.040425504,4.012319481,0.420566949,-0.860314551,0.004442466,0.911419257,-0.363896688,1.587354478,1.211922094,20.55997853,0.632318432,0.522812512,0.0643073,45,4000
F1380,-2,18.70588383,0.239343347,1182362.496,15162.70697,1.156206303,0.000995618,1.83E-05,6.51E-10,23.31109218,0.005848722,98340.7656,84.65975,2.23489004,0.005946954,-0.128615045,0.163647077,-0.242453523,0.014679885,0.375954916,0.012962038,0.189132722,0.025220043,0.183517388,0.015598642,0.265718307,0.052105478,3.367781571,0.40682153,-0.947788833,0.002353133,0.770919483,-0.323505899,1.972298115,1.528153595,22.59402197,0.676351145,0.59656834,0.081042731,45,4000
F1380,-3,18.70193683,0.232453899,1182037.116,14727.2999,1.156164394,0.00099561,1.83E-05,6.85E-10,23.32183844,0.006154979,98340.7656,84.65975,2.233958866,-0.031641807,-0.135205594,0.184724992,-0.243007361,0.030074557,0.356887258,0.012583511,0.213761945,0.025511844,0.194987684,0.015604758,0.248247311,0.06418248,2.789604808,0.421842012,-1.013504976,-0.00306283,0.646343628,-0.288521723,2.350686575,1.718765932,22.98705067,0.661482364,0.636054733,0.095169323,45,4000
F1380,-4,18.7013838,0.232650454,1181926.677,14738.68807,1.15612271,0.000995368,1.83E-05,3.68E-10,23.3325277,0.003309631,98340.7656,84.65975,2.2337655,-0.064374128,-0.141065521,0.20354206,-0.244098746,0.042795121,0.340692086,0.012593407,0.224481997,0.025944875,0.187597869,0.015215713,0.247077283,0.063416668,2.322260558,0.443027368,-1.084622052,-0.012505463,0.538282407,-0.257616827,2.321538367,1.720070827,23.0865534,0.650019719,0.652839901,0.0944069,45,4000
F1380,-6,18.68285443,0.236730854,1180540.146,14993.17215,1.156003596,0.00099531,1.83E-05,4.56E-10,23.36307701,0.004095523,98340.7656,84.65975,2.229533713,-0.125207747,-0.153483465,0.238236924,-0.247890171,0.065464894,0.309646601,0.012801711,0.252754459,0.030474838,0.221086166,0.01718955,0.265840088,0.084734342,1.347468414,0.811803464,-1.293756937,-0.110505332,0.324516004,-0.194502464,3.040925041,2.178065234,25.8085387,0.724779612,0.732456336,0.122606249,45,4000
F1380,-8,18.67867966,0.231867967,1179886.095,14681.76346,1.155787789,0.000995188,1.83E-05,5.57E-10,23.41844142,0.005007549,98340.7656,84.65975,2.228249746,-0.174271885,-0.162518894,0.26683589,-0.251064254,0.083056178,0.285375589,0.012531944,0.239405371,0.030200378,0.229800709,0.018056691,0.258537513,0.08223491,0.855599157,0.629677647,-1.466802486,-0.074514492,0.183443986,-0.145750062,2.955614808,2.140883741,25.34562953,0.725225609,0.706462887,0.119670458,45,4000
F1380,-10,18.65809524,0.235628403,1179010.879,14924.01486,1.156023096,0.000995292,1.83E-05,3.88E-10,23.35807536,0.003484096,98340.7656,84.65975,2.224199092,-0.22263748,-0.17241965,0.294261623,-0.253722037,0.101061655,0.260688559,0.012725105,0.214549691,0.026839986,0.184459677,0.014757333,0.248976664,0.05464848,0.197832725,0.761548393,-1.643663324,-0.115997079,0.031829952,-0.095998824,2.026365108,1.623701816,22.7298411,0.649174074,0.633422402,0.084635088,45,4000
F1380,-12,18.62611986,0.233342876,1176660.469,14775.69229,1.155840169,0.000995217,1.83E-05,5.33E-10,23.40500187,0.004789173,98340.7656,84.65975,2.216957253,-0.267901592,-0.182221254,0.319958834,-0.256630372,0.117891343,0.236930012,0.012577369,0.218371999,0.02072975,0.155142975,0.012556476,0.22068552,0.044859892,-0.413318964,0.929854839,-1.80925507,-0.164777636,-0.106606147,-0.047307317,1.675586222,1.324414356,20.92156414,0.565047001,0.613494258,0.069459104,45,4000
F1380,-14,18.58946086,0.24216153,1174592.988,15334.61826,1.155978168,0.000995276,1.83E-05,4.33E-10,23.36959932,0.003888838,98340.7656,84.65975,2.209275569,-0.30880398,-0.192122087,0.343352747,-0.259784085,0.133025137,0.214076196,0.013031627,0.227673882,0.01900101,0.145961294,0.012033515,0.206089932,0.04287426,-0.980471796,1.126357538,-1.954249851,-0.218526793,-0.22750319,0.000585351,1.595423913,1.26077481,20.48488874,0.529002693,0.621650132,0.066175254,45,4000
F1380,-16,18.5423698,0.234799001,1171536.499,14869.25338,1.155933052,0.000995239,1.83E-05,4.36E-10,23.38117254,0.003920002,98340.7656,84.65975,2.199043949,-0.346096723,-0.201875172,0.363807868,-0.262696559,0.146707247,0.192801313,0.012600639,0.250194679,0.020719761,0.168120671,0.012765087,0.220027881,0.056787176,-1.499460732,1.331417299,-2.146429908,-0.274378112,-0.332694598,0.045885613,2.039690915,1.546335929,22.47621656,0.580215737,0.682682475,0.083636032,45,4000
F1380,-18,18.52528642,0.241258076,1170283.465,15274.09358,1.155836214,0.000995118,1.83E-05,3.60E-10,23.4060166,0.003234489,98340.7656,84.65975,2.195200025,-0.379444134,-0.210553594,0.383253367,-0.265584935,0.158620219,0.173596728,0.01293644,0.272091379,0.026471021,0.199061184,0.013679861,0.243931688,0.08989491,-1.940874284,1.56244855,-2.268819437,-0.335418733,-0.422406397,0.086903327,3.108045671,2.278121044,25.05978493,0.660015811,0.75102472,0.126452632,45,4000
F1380,-20,18.50440818,0.233221054,1169024.713,14768.20539,1.155869803,0.000995151,1.83E-05,3.69E-10,23.39739874,0.003319256,98340.7656,84.65975,2.190769001,-0.406335574,-0.216636069,0.398568196,-0.266001425,0.168139936,0.157692377,0.012489196,0.311267495,0.036365808,0.266369155,0.018768732,0.284471885,0.139402261,-2.410821309,1.738876754,-2.394415542,-0.374319589,-0.501349299,0.116774775,4.766241189,3.415361855,30.02615869,0.817575284,0.878115884,0.192838,45,4000
F4352,0,18.76242911,0.2383642,1190031.837,15256.77649,1.158632078,0.001994367,1.83E-05,7.27E-10,22.79227857,0.00653118,98374.6295,169.3195,2.251148608,-0.386290468,-0.168601497,0.440448449,-0.251358267,0.109056908,0.221821944,0.012884543,0.342005446,0.036721799,0.28202493,0.023517968,0.284146039,0.130478242,-1.375456437,1.52042026,-1.403512735,-0.414026321,-0.543832635,-0.026238721,4.629276564,3.094428707,31.68135538,0.839964018,0.946335549,0.183126959,45,4000
F4352,2,18.80898775,0.241606457,1192834.733,15459.42655,1.158549768,0.001994424,1.83E-05,1.08E-09,22.81330402,0.009707437,98374.6295,169.3195,2.261183398,-0.290015345,-0.149124882,0.380437385,-0.247726516,0.071520424,0.278328562,0.013094255,0.228188439,0.02494137,0.221552411,0.018583843,0.19195056,0.109117177,0.278778482,1.331019548,-1.47562452,-0.35885941,-0.233245656,-0.132047019,3.848447391,2.469452112,22.34206927,0.61543616,0.648035756,0.150553364,45,4000
F4352,4,18.85411874,0.236100044,1195856.544,15115.88912,1.158637094,0.001994258,1.83E-05,3.87E-10,22.79099744,0.003479147,98374.6295,169.3195,2.271231592,-0.191051497,-0.137621928,0.315039617,-0.249101535,0.037759546,0.329587876,0.012820984,0.107531771,0.012368225,0.104262476,0.010092081,0.101039806,0.040700306,1.953638697,1.156185206,-1.486004872,-0.308676264,0.089394633,-0.213733468,1.466991355,0.997894179,10.87446992,0.304610784,0.310008052,0.058325887,45,4000
F4352,6,18.86330903,0.242644096,1196493.92,15528.45926,1.158666864,0.001995041,1.83E-05,1.58E-09,22.78339374,0.014227488,98374.6295,169.3195,2.27330228,-0.075543338,-0.126911179,0.236781436,-0.251589387,-8.52E-05,0.38895949,0.013190237,0.063161347,0.005271665,0.061172276,0.00517138,0.049122485,0.023517327,3.955442385,1.002048986,-1.520195516,-0.270194781,0.471837532,-0.303665144,0.838248251,0.543683376,6.055231962,0.164718723,0.17738858,0.032894446,45,4000
F4352,8,18.8466775,0.248625345,1195203.61,15900.80794,1.15853809,0.001994131,1.83E-05,5.37E-10,22.81628725,0.00483028,98374.6295,169.3195,2.269422143,0.016630962,-0.125769708,0.170774227,-0.25860272,-0.025126077,0.427965638,0.013508578,0.064553481,0.005500462,0.06433821,0.005536011,0.095546097,0.021374862,5.45932695,0.981584959,-1.454356416,-0.246714311,0.778530424,-0.347912369,0.787780253,0.517007513,7.974757552,0.241232595,0.207745854,0.030636269,45,4000
F4352,10,18.86434288,0.245468489,1196371.031,15703.20344,1.158563852,0.001994208,1.83E-05,6.27E-10,22.80970602,0.005630597,98374.6295,169.3195,2.273345159,0.110516278,-0.12644849,0.100001948,-0.266355176,-0.047173083,0.466019529,0.0133464,0.065835423,0.005175712,0.06772621,0.005366312,0.094579558,0.023025513,6.974246086,1.035918356,-1.390452371,-0.230465481,1.095773441,-0.387466151,0.836176617,0.545038847,8.069645839,0.243667316,0.210856399,0.032520741,45,4000
F4352,12,18.85843138,0.249784525,1195704.202,15970.59737,1.158404228,0.001993896,1.83E-05,5.22E-10,22.85048843,0.00469353,98374.6295,169.3195,2.27176218,0.202616591,-0.129082375,0.027454056,-0.274059557,-0.065004684,0.501466493,0.0135795,0.062209552,0.005346789,0.063109393,0.005698919,0.081159415,0.023311128,8.417737479,1.151846393,-1.285485084,-0.223593012,1.411128414,-0.421036306,0.838314875,0.556908144,7.249530882,0.215430933,0.193490989,0.032913699,45,4000
F4352,14,18.82393703,0.252673853,1193594.169,16152.90134,1.15844644,0.001994068,1.83E-05,7.71E-10,22.8397024,0.006930435,98374.6295,169.3195,2.264273585,0.293849653,-0.134111431,-0.049273247,-0.280934833,-0.078154787,0.53619901,0.013715232,0.062115353,0.006058256,0.062688101,0.00631852,0.073159121,0.024309277,9.843574619,1.266016011,-1.199332123,-0.221704009,1.729895145,-0.451519478,0.868943322,0.59400681,6.910292887,0.201973517,0.188262463,0.034510762,45,4000
F4352,16,18.7895327,0.256063781,1191134.747,16361.86601,1.158293913,0.001993856,1.83E-05,8.71E-10,22.87867925,0.00782545,98374.6295,169.3195,2.256472608,0.3828152,-0.140784256,-0.127325745,-0.287033481,-0.085901407,0.56858521,0.013875687,0.064611968,0.00687224,0.065580735,0.007123783,0.067642735,0.026210144,11.18982598,1.418090823,-1.001472826,-0.226879814,2.045041492,-0.47779203,0.93114012,0.652893244,6.880461323,0.197620233,0.191283878,0.037362039,45,4000
F4352,18,18.74650696,0.248649819,1188469.724,15895.80687,1.158328313,0.00199372,1.83E-05,3.56E-10,22.86988772,0.00319767,98374.6295,169.3195,2.247136421,0.46752778,-0.149333317,-0.206921177,-0.291975936,-0.088756177,0.598600646,0.013436828,0.069095843,0.007731737,0.069645413,0.007717264,0.072681534,0.027962891,12.45103427,1.577626106,-0.855143404,-0.238408756,2.353259866,-0.499875196,0.989242768,0.711529751,7.353895585,0.211139322,0.204508397,0.0400316,45,4000
F4352,20,18.73356237,0.262654978,1187946.501,16780.75905,1.158492039,0.001994066,1.83E-05,5.79E-10,22.82805227,0.005198949,98374.6295,169.3195,2.244602059,0.552822477,-0.158472046,-0.289770452,-0.295660388,-0.088414586,0.628323234,0.014199686,0.079441195,0.009382697,0.082215417,0.008668427,0.083443203,0.035238071,13.68338257,1.773665812,-0.674631315,-0.260247324,2.669057411,-0.522461914,1.225913767,0.894167224,8.523797001,0.245741216,0.236170926,0.049878755,45,4000
F4352,22,18.73627841,0.253576976,1187932.14,16207.09176,1.15838934,0.001993997,1.83E-05,8.25E-10,22.8542925,0.007416103,98374.6295,169.3195,2.245013202,0.638550092,-0.165795675,-0.372545988,-0.296701599,-0.087422863,0.65752654,0.01370133,0.089076357,0.010551681,0.091282752,0.009322206,0.099549147,0.041696694,14.80233567,2.044201176,-0.423479442,-0.303635366,2.987809459,-0.550364991,1.431683825,1.058574435,9.748435582,0.283269906,0.267718388,0.058505241,45,4000
F4352,24,18.63853192,0.262934418,1181696.247,16793.98735,1.158368042,0.001994015,1.83E-05,9.26E-10,22.85973501,0.008321406,98374.6295,169.3195,2.223717931,0.683326116,-0.161439465,-0.414405365,-0.289646225,-0.086238304,0.6706688,0.014142404,0.178023215,0.042272468,0.155525374,0.015485757,0.259001029,0.068517784,14.94944835,2.530309502,-0.166094329,-0.387687844,3.150434093,-0.583254415,2.450415855,2.267761284,21.1849553,0.632804747,0.560980682,0.10919282,45,4000
F4352,25,18.57046472,0.267946781,1177206.28,17105.97206,1.158271156,0.001993678,1.83E-05,5.57E-10,22.8844953,0.005007284,98374.6295,169.3195,2.208812644,0.685238406,-0.154811864,-0.413894562,-0.283678033,-0.087798843,0.668408185,0.014363258,0.253029164,0.060588478,0.173667191,0.018167186,0.340597635,0.088569067,14.55608622,2.840953832,-0.113464215,-0.448516201,3.15096418,-0.59711804,3.184529161,3.08088006,27.70191876,0.800619318,0.761452324,0.144891334,45,4000
F4352,23,18.70019721,0.263316624,1184939.073,16809.27936,1.158000266,0.001993157,1.83E-05,3.63E-10,22.95374657,0.003261371,98374.6295,169.3195,2.236469779,0.689219816,-0.165528405,-0.418507462,-0.294378558,-0.090248377,0.674703689,0.014205014,0.10841051,0.01703975,0.110964223,0.011651313,0.157137302,0.052575392,15.31481555,2.261849975,-0.302876111,-0.341549315,3.174564233,-0.576786183,1.813901815,1.400899254,13.33167076,0.403058098,0.348271299,0.07509925,45,4000
F4352,21,18.72888611,0.262690594,1186829.597,16771.37857,1.15804028,0.00199335,1.83E-05,7.31E-10,22.94351517,0.00657324,98374.6295,169.3195,2.242786569,0.614622308,-0.162286524,-0.347324186,-0.296156921,-0.091152975,0.649301603,0.014192597,0.092997592,0.01140322,0.099642553,0.01016273,0.109095301,0.047262649,14.46685788,1.892113724,-0.576213515,-0.277855447,2.898798098,-0.544738847,1.623468519,1.180159856,10.5208377,0.309879009,0.284658723,0.065959091,45,4000
F4352,19,18.73130634,0.256422089,1187136.418,16379.3299,1.158124784,0.001993493,1.83E-05,7.25E-10,22.92191024,0.006518912,98374.6295,169.3195,2.243462907,0.527596323,-0.152894457,-0.262454786,-0.293360145,-0.092433923,0.61969139,0.013851002,0.077084062,0.011211894,0.082009418,0.010386077,0.088716431,0.036418643,13.25817752,1.677281276,-0.796508573,-0.246083482,2.574888981,-0.521412728,1.286124394,0.948568079,8.635483766,0.25340683,0.234615039,0.052519265,45,4000
F4352,17,18.76747915,0.249550399,1189172.399,15944.35572,1.157983777,0.001993197,1.83E-05,5.96E-10,22.95796282,0.005356656,98374.6295,169.3195,2.25110465,0.436750985,-0.143891064,-0.17647222,-0.289024693,-0.090826005,0.588172641,0.013497221,0.062299617,0.008669238,0.066319009,0.00877916,0.080117903,0.02823209,11.95178822,1.500173341,-1.004263382,-0.230272624,2.241778997,-0.497077114,1.013746666,0.732332613,7.311793781,0.218039841,0.194636288,0.041035022,45,4000
